"source id","target id","label"
"Q5419170","Q3465791","episode_part_of"
"Q5429820","Q3730032","episode_part_of"
"Q5429920","Q3468788","episode_part_of"
"Q5434517","Q461787","episode_part_of"
"Q5444067","Q3730022","episode_part_of"
"Q5449415","Q3468901","episode_part_of"
"Q5509836","Q3730032","episode_part_of"
"Q5510597","Q3468788","episode_part_of"
"Q5881753","Q3468790","episode_part_of"
"Q6007716","Q3468785","episode_part_of"
"Q6010490","Q3730022","episode_part_of"
"Q6012254","Q5204631","episode_part_of"
"Q6035948","Q3468582","episode_part_of"
"Q6037663","Q3730033","episode_part_of"
"Q6090638","Q3730026","episode_part_of"
"Q6510101","Q3465791","episode_part_of"
"Q6517221","Q3468901","episode_part_of"
"Q6532683","Q3730022","episode_part_of"
"Q6693437","Q3469077","episode_part_of"
"Q6815335","Q3730032","episode_part_of"
"Q6914361","Q3730029","episode_part_of"
"Q6950089","Q3468790","episode_part_of"
"Q7075484","Q3468898","episode_part_of"
"Q7091852","Q3730030","episode_part_of"
"Q7170394","Q3468582","episode_part_of"
"Q7248298","Q3468580","episode_part_of"
"Q7265274","Q5204631","episode_part_of"
"Q7268179","Q3468901","episode_part_of"
"Q7294741","Q733620","episode_part_of"
"Q7312433","Q3730033","episode_part_of"
"Q7313969","Q3730033","episode_part_of"
"Q7315598","Q3468582","episode_part_of"
"Q7317056","Q3730029","episode_part_of"
"Q7318993","Q3730029","episode_part_of"
"Q7332445","Q3730032","episode_part_of"
"Q7355570","Q461787","episode_part_of"
"Q7397085","Q3468788","episode_part_of"
"Q7433765","Q3730029","episode_part_of"
"Q7443536","Q3468580","episode_part_of"
"Q7443548","Q3468785","episode_part_of"
"Q7460803","Q3730026","episode_part_of"
"Q7559720","Q3730030","episode_part_of"
"Q7562276","Q461787","episode_part_of"
"Q7577884","Q3730032","episode_part_of"
"Q7602421","Q733620","episode_part_of"
"Q7712734","Q3468898","episode_part_of"
"Q7719097","Q3468790","episode_part_of"
"Q7730148","Q3468785","episode_part_of"
"Q7731084","Q3468901","episode_part_of"
"Q7734119","Q3468983","episode_part_of"
"Q7734822","Q610142","episode_part_of"
"Q7734869","Q5204631","episode_part_of"
"Q7752382","Q3468790","episode_part_of"
"Q7753005","Q5204631","episode_part_of"
"Q7754466","Q3468901","episode_part_of"
